Original_ID,Allele,Strong Binder,Weak Binder,None,binder_type
CD19_l112_nonint_4914,HLA-C0501,3,1,100,de novo
CD19_l112_nonint_4914,HLA-C0602,2,4,98,de novo
CD19_l112_nonint_4914,HLA-C0701,3,7,94,de novo
CD19_l112_nonint_4914,HLA-C0702,1,6,97,de novo
CD19_l112_nonint_4914,HLA-C0802,3,2,99,de novo
CD19_l112_nonint_4914,HLA-C1203,1,6,97,de novo
CD19_l112_nonint_4914,HLA-C1402,0,4,100,de novo
CD19_l112_nonint_4914,HLA-C1502,1,4,99,de novo
CD19_l112_nonint_1470,HLA-A0101,0,2,102,de novo
CD19_l112_nonint_1470,HLA-A0201,3,0,101,de novo
CD19_l112_nonint_1470,HLA-A0202,3,1,100,de novo
CD19_l112_nonint_1470,HLA-A0203,0,1,103,de novo
CD19_l112_nonint_1470,HLA-A0205,1,2,101,de novo
CD19_l112_nonint_1470,HLA-A0206,2,4,98,de novo
CD19_l112_nonint_1470,HLA-A0207,1,1,102,de novo
CD19_l112_nonint_1470,HLA-A0211,3,4,97,de novo
CD19_l112_nonint_1470,HLA-A0212,1,3,100,de novo
CD19_l112_nonint_1470,HLA-A0216,1,8,95,de novo
CD19_l112_nonint_1470,HLA-A0217,1,4,99,de novo
CD19_l112_nonint_1470,HLA-A0219,3,2,99,de novo
CD19_l112_nonint_1470,HLA-A0250,4,8,92,de novo
CD19_l112_nonint_1470,HLA-A0301,0,0,104,de novo
CD19_l112_nonint_1470,HLA-A1101,0,1,103,de novo
CD19_l112_nonint_1470,HLA-A2301,0,1,103,de novo
CD19_l112_nonint_1470,HLA-A2402,0,2,102,de novo
CD19_l112_nonint_1470,HLA-A2403,0,5,99,de novo
CD19_l112_nonint_1470,HLA-A2501,1,6,97,de novo
CD19_l112_nonint_1470,HLA-A2601,1,4,99,de novo
CD19_l112_nonint_1470,HLA-A2602,1,6,97,de novo
CD19_l112_nonint_1470,HLA-A2603,2,5,97,de novo
CD19_l112_nonint_1470,HLA-A2902,0,1,103,de novo
CD19_l112_nonint_1470,HLA-A3001,1,1,102,de novo
CD19_l112_nonint_1470,HLA-A3002,0,2,102,de novo
CD19_l112_nonint_1470,HLA-A3101,0,0,104,de novo
CD19_l112_nonint_1470,HLA-A3201,1,2,101,de novo
CD19_l112_nonint_1470,HLA-A3207,2,4,98,de novo
CD19_l112_nonint_1470,HLA-A3215,1,3,100,de novo
CD19_l112_nonint_1470,HLA-A3301,0,1,103,de novo
CD19_l112_nonint_1470,HLA-A6601,1,3,100,de novo
CD19_l112_nonint_1470,HLA-A6801,0,3,101,de novo
CD19_l112_nonint_1470,HLA-A6802,2,1,101,de novo
CD19_l112_nonint_1470,HLA-A6823,0,6,98,de novo
CD19_l112_nonint_1470,HLA-A6901,3,7,94,de novo
CD19_l112_nonint_1470,HLA-A8001,1,4,99,de novo
CD19_l112_nonint_1470,HLA-B0702,2,0,102,de novo
CD19_l112_nonint_1470,HLA-B0801,3,1,100,de novo
CD19_l112_nonint_1470,HLA-B0802,5,3,96,de novo
CD19_l112_nonint_1470,HLA-B0803,3,5,96,de novo
CD19_l112_nonint_1470,HLA-B1402,1,5,98,de novo
CD19_l112_nonint_1470,HLA-B1501,0,3,101,de novo
CD19_l112_nonint_1470,HLA-B1502,2,4,98,de novo
CD19_l112_nonint_1470,HLA-B1503,0,4,100,de novo
CD19_l112_nonint_1470,HLA-B1509,1,2,101,de novo
CD19_l112_nonint_1470,HLA-B1517,1,2,101,de novo
CD19_l112_nonint_1470,HLA-B1801,0,2,102,de novo
CD19_l112_nonint_1470,HLA-B2705,0,1,103,de novo
CD19_l112_nonint_1470,HLA-B2720,0,1,103,de novo
CD19_l112_nonint_1470,HLA-B3501,1,4,99,de novo
CD19_l112_nonint_1470,HLA-B3503,2,1,101,de novo
CD19_l112_nonint_1470,HLA-B3801,0,2,102,de novo
CD19_l112_nonint_1470,HLA-B3901,1,3,100,de novo
CD19_l112_nonint_1470,HLA-B4001,1,0,103,de novo
CD19_l112_nonint_1470,HLA-B4002,1,0,103,de novo
CD19_l112_nonint_1470,HLA-B4013,0,2,102,de novo
CD19_l112_nonint_1470,HLA-B4201,2,3,99,de novo
CD19_l112_nonint_1470,HLA-B4402,0,3,101,de novo
CD19_l112_nonint_1470,HLA-B4403,0,0,104,de novo
CD19_l112_nonint_1470,HLA-B4501,0,1,103,de novo
CD19_l112_nonint_1470,HLA-B4601,0,4,100,de novo
CD19_l112_nonint_1470,HLA-B4801,1,2,101,de novo
CD19_l112_nonint_1470,HLA-B5101,1,1,102,de novo
CD19_l112_nonint_1470,HLA-B5301,1,1,102,de novo
CD19_l112_nonint_1470,HLA-B5401,0,0,104,de novo
CD19_l112_nonint_1470,HLA-B5701,1,0,103,de novo
CD19_l112_nonint_1470,HLA-B5801,1,0,103,de novo
CD19_l112_nonint_1470,HLA-B5802,0,2,102,de novo
CD19_l112_nonint_1470,HLA-B7301,0,4,100,de novo
CD19_l112_nonint_1470,HLA-B8301,2,0,102,de novo
CD19_l112_nonint_1470,HLA-C0303,0,8,96,de novo
CD19_l112_nonint_1470,HLA-C0401,0,5,99,de novo
CD19_l112_nonint_1470,HLA-C0501,2,3,99,de novo
CD19_l112_nonint_1470,HLA-C0602,1,2,101,de novo
CD19_l112_nonint_1470,HLA-C0701,1,5,98,de novo
CD19_l112_nonint_1470,HLA-C0702,1,3,100,de novo
CD19_l112_nonint_1470,HLA-C0802,2,1,101,de novo
CD19_l112_nonint_1470,HLA-C1203,1,3,100,de novo
CD19_l112_nonint_1470,HLA-C1402,1,3,100,de novo
CD19_l112_nonint_1470,HLA-C1502,0,6,98,de novo
CD19_l112_nonint_0508,HLA-A0101,0,2,102,de novo
CD19_l112_nonint_0508,HLA-A0201,2,1,101,de novo
CD19_l112_nonint_0508,HLA-A0202,2,4,98,de novo
CD19_l112_nonint_0508,HLA-A0203,0,1,103,de novo
CD19_l112_nonint_0508,HLA-A0205,1,1,102,de novo
CD19_l112_nonint_0508,HLA-A0206,2,3,99,de novo
CD19_l112_nonint_0508,HLA-A0207,1,2,101,de novo
CD19_l112_nonint_0508,HLA-A0211,4,5,95,de novo
CD19_l112_nonint_0508,HLA-A0212,2,5,97,de novo
CD19_l112_nonint_0508,HLA-A0216,1,7,96,de novo
CD19_l112_nonint_0508,HLA-A0217,2,3,99,de novo
CD19_l112_nonint_0508,HLA-A0219,4,2,98,de novo
CD19_l112_nonint_0508,HLA-A0250,4,7,93,de novo
CD19_l112_nonint_0508,HLA-A0301,0,1,103,de novo
CD19_l112_nonint_0508,HLA-A1101,0,0,104,de novo
CD19_l112_nonint_0508,HLA-A2301,0,0,104,de novo
CD19_l112_nonint_0508,HLA-A2402,0,3,101,de novo
CD19_l112_nonint_0508,HLA-A2403,1,3,100,de novo
CD19_l112_nonint_0508,HLA-A2501,1,9,94,de novo
CD19_l112_nonint_0508,HLA-A2601,1,4,99,de novo
CD19_l112_nonint_0508,HLA-A2602,1,9,94,de novo
CD19_l112_nonint_0508,HLA-A2603,2,8,94,de novo
CD19_l112_nonint_0508,HLA-A2902,0,2,102,de novo
CD19_l112_nonint_0508,HLA-A3001,3,2,99,de novo
CD19_l112_nonint_0508,HLA-A3002,1,2,101,de novo
CD19_l112_nonint_0508,HLA-A3101,0,1,103,de novo
CD19_l112_nonint_0508,HLA-A3201,1,3,100,de novo
CD19_l112_nonint_0508,HLA-A3207,5,3,96,de novo
CD19_l112_nonint_0508,HLA-A3215,1,3,100,de novo
CD19_l112_nonint_0508,HLA-A3301,0,3,101,de novo
CD19_l112_nonint_0508,HLA-A6601,3,6,95,de novo
CD19_l112_nonint_0508,HLA-A6801,1,1,102,de novo
CD19_l112_nonint_0508,HLA-A6802,0,4,100,de novo
CD19_l112_nonint_0508,HLA-A6823,3,7,94,de novo
CD19_l112_nonint_0508,HLA-A6901,3,6,95,de novo
CD19_l112_nonint_0508,HLA-A8001,1,4,99,de novo
CD19_l112_nonint_0508,HLA-B0702,1,2,101,de novo
CD19_l112_nonint_0508,HLA-B0801,2,1,101,de novo
CD19_l112_nonint_0508,HLA-B0802,2,2,100,de novo
CD19_l112_nonint_0508,HLA-B0803,3,5,96,de novo
CD19_l112_nonint_0508,HLA-B1402,1,9,94,de novo
CD19_l112_nonint_0508,HLA-B1501,0,2,102,de novo
CD19_l112_nonint_0508,HLA-B1502,1,5,98,de novo
CD19_l112_nonint_0508,HLA-B1503,1,4,99,de novo
CD19_l112_nonint_0508,HLA-B1509,2,5,97,de novo
CD19_l112_nonint_0508,HLA-B1517,3,3,98,de novo
CD19_l112_nonint_0508,HLA-B1801,1,1,102,de novo
CD19_l112_nonint_0508,HLA-B2705,0,1,103,de novo
CD19_l112_nonint_0508,HLA-B2720,0,5,99,de novo
CD19_l112_nonint_0508,HLA-B3501,0,2,102,de novo
CD19_l112_nonint_0508,HLA-B3503,0,2,102,de novo
CD19_l112_nonint_0508,HLA-B3801,0,2,102,de novo
CD19_l112_nonint_0508,HLA-B3901,2,4,98,de novo
CD19_l112_nonint_0508,HLA-B4001,0,3,101,de novo
CD19_l112_nonint_0508,HLA-B4002,0,2,102,de novo
CD19_l112_nonint_0508,HLA-B4013,0,5,99,de novo
CD19_l112_nonint_0508,HLA-B4201,0,4,100,de novo
CD19_l112_nonint_0508,HLA-B4402,0,6,98,de novo
CD19_l112_nonint_0508,HLA-B4403,1,1,102,de novo
CD19_l112_nonint_0508,HLA-B4501,0,2,102,de novo
CD19_l112_nonint_0508,HLA-B4601,1,6,97,de novo
CD19_l112_nonint_0508,HLA-B4801,1,3,100,de novo
CD19_l112_nonint_0508,HLA-B5101,0,3,101,de novo
CD19_l112_nonint_0508,HLA-B5301,1,1,102,de novo
CD19_l112_nonint_0508,HLA-B5401,0,0,104,de novo
CD19_l112_nonint_0508,HLA-B5701,3,0,101,de novo
CD19_l112_nonint_0508,HLA-B5801,3,0,101,de novo
CD19_l112_nonint_0508,HLA-B5802,1,2,101,de novo
CD19_l112_nonint_0508,HLA-B7301,1,4,99,de novo
CD19_l112_nonint_0508,HLA-B8301,2,2,100,de novo
CD19_l112_nonint_0508,HLA-C0303,1,4,99,de novo
CD19_l112_nonint_0508,HLA-C0401,0,6,98,de novo
CD19_l112_nonint_0508,HLA-C0501,2,4,98,de novo
CD19_l112_nonint_0508,HLA-C0602,1,7,96,de novo
CD19_l112_nonint_0508,HLA-C0701,1,9,94,de novo
CD19_l112_nonint_0508,HLA-C0702,0,5,99,de novo
CD19_l112_nonint_0508,HLA-C0802,3,3,98,de novo
CD19_l112_nonint_0508,HLA-C1203,2,8,94,de novo
CD19_l112_nonint_0508,HLA-C1402,1,3,100,de novo
CD19_l112_nonint_0508,HLA-C1502,1,5,98,de novo
CD19_l112_nonint_3099,HLA-A0101,0,1,103,de novo
CD19_l112_nonint_3099,HLA-A0201,2,1,101,de novo
CD19_l112_nonint_3099,HLA-A0202,2,4,98,de novo
CD19_l112_nonint_3099,HLA-A0203,0,1,103,de novo
CD19_l112_nonint_3099,HLA-A0205,0,2,102,de novo
CD19_l112_nonint_3099,HLA-A0206,3,1,100,de novo
CD19_l112_nonint_3099,HLA-A0207,1,1,102,de novo
CD19_l112_nonint_3099,HLA-A0211,4,6,94,de novo
CD19_l112_nonint_3099,HLA-A0212,3,4,97,de novo
CD19_l112_nonint_3099,HLA-A0216,2,9,93,de novo
CD19_l112_nonint_3099,HLA-A0217,1,5,98,de novo
CD19_l112_nonint_3099,HLA-A0219,4,3,97,de novo
CD19_l112_nonint_3099,HLA-A0250,4,6,94,de novo
CD19_l112_nonint_3099,HLA-A0301,0,2,102,de novo
CD19_l112_nonint_3099,HLA-A1101,0,0,104,de novo
CD19_l112_nonint_3099,HLA-A2301,0,0,104,de novo
CD19_l112_nonint_3099,HLA-A2402,0,1,103,de novo
CD19_l112_nonint_3099,HLA-A2403,0,3,101,de novo
CD19_l112_nonint_3099,HLA-A2501,1,4,99,de novo
CD19_l112_nonint_3099,HLA-A2601,0,4,100,de novo
CD19_l112_nonint_3099,HLA-A2602,0,10,94,de novo
CD19_l112_nonint_3099,HLA-A2603,0,7,97,de novo
CD19_l112_nonint_3099,HLA-A2902,0,3,101,de novo
CD19_l112_nonint_3099,HLA-A3001,1,3,100,de novo
CD19_l112_nonint_3099,HLA-A3002,1,2,101,de novo
CD19_l112_nonint_3099,HLA-A3101,0,0,104,de novo
CD19_l112_nonint_3099,HLA-A3201,1,5,98,de novo
CD19_l112_nonint_3099,HLA-A3207,3,4,97,de novo
CD19_l112_nonint_3099,HLA-A3215,1,4,99,de novo
CD19_l112_nonint_3099,HLA-A3301,0,2,102,de novo
CD19_l112_nonint_3099,HLA-A6601,4,3,97,de novo
CD19_l112_nonint_3099,HLA-A6801,0,1,103,de novo
CD19_l112_nonint_3099,HLA-A6802,0,3,101,de novo
CD19_l112_nonint_3099,HLA-A6823,2,7,95,de novo
CD19_l112_nonint_3099,HLA-A6901,2,8,94,de novo
CD19_l112_nonint_3099,HLA-A8001,0,6,98,de novo
CD19_l112_nonint_3099,HLA-B0702,0,5,99,de novo
CD19_l112_nonint_3099,HLA-B0801,1,3,100,de novo
CD19_l112_nonint_3099,HLA-B0802,1,8,95,de novo
CD19_l112_nonint_3099,HLA-B0803,2,4,98,de novo
CD19_l112_nonint_3099,HLA-B1402,2,4,98,de novo
CD19_l112_nonint_3099,HLA-B1501,0,3,101,de novo
CD19_l112_nonint_3099,HLA-B1502,1,6,97,de novo
CD19_l112_nonint_3099,HLA-B1503,1,4,99,de novo
CD19_l112_nonint_3099,HLA-B1509,1,5,98,de novo
CD19_l112_nonint_3099,HLA-B1517,2,4,98,de novo
CD19_l112_nonint_3099,HLA-B1801,0,0,104,de novo
CD19_l112_nonint_3099,HLA-B2705,0,1,103,de novo
CD19_l112_nonint_3099,HLA-B2720,0,5,99,de novo
CD19_l112_nonint_3099,HLA-B3501,0,2,102,de novo
CD19_l112_nonint_3099,HLA-B3503,0,2,102,de novo
CD19_l112_nonint_3099,HLA-B3801,0,1,103,de novo
CD19_l112_nonint_3099,HLA-B3901,3,6,95,de novo
CD19_l112_nonint_3099,HLA-B4001,0,1,103,de novo
CD19_l112_nonint_3099,HLA-B4002,0,1,103,de novo
CD19_l112_nonint_3099,HLA-B4013,0,5,99,de novo
CD19_l112_nonint_3099,HLA-B4201,1,3,100,de novo
CD19_l112_nonint_3099,HLA-B4402,0,3,101,de novo
CD19_l112_nonint_3099,HLA-B4403,0,0,104,de novo
CD19_l112_nonint_3099,HLA-B4501,0,0,104,de novo
CD19_l112_nonint_3099,HLA-B4601,1,4,99,de novo
CD19_l112_nonint_3099,HLA-B4801,0,5,99,de novo
CD19_l112_nonint_3099,HLA-B5101,1,2,101,de novo
CD19_l112_nonint_3099,HLA-B5301,1,1,102,de novo
CD19_l112_nonint_3099,HLA-B5401,0,2,102,de novo
CD19_l112_nonint_3099,HLA-B5701,2,0,102,de novo
CD19_l112_nonint_3099,HLA-B5801,2,0,102,de novo
CD19_l112_nonint_3099,HLA-B5802,0,2,102,de novo
CD19_l112_nonint_3099,HLA-B7301,0,3,101,de novo
CD19_l112_nonint_3099,HLA-B8301,2,4,98,de novo
CD19_l112_nonint_3099,HLA-C0303,1,6,97,de novo
CD19_l112_nonint_3099,HLA-C0401,0,6,98,de novo
CD19_l112_nonint_3099,HLA-C0501,2,1,101,de novo
CD19_l112_nonint_3099,HLA-C0602,1,5,98,de novo
CD19_l112_nonint_3099,HLA-C0701,1,5,98,de novo
CD19_l112_nonint_3099,HLA-C0702,0,7,97,de novo
CD19_l112_nonint_3099,HLA-C0802,2,6,96,de novo
CD19_l112_nonint_3099,HLA-C1203,2,2,100,de novo
CD19_l112_nonint_3099,HLA-C1402,2,2,100,de novo
CD19_l112_nonint_3099,HLA-C1502,0,6,98,de novo
CD19_l112_nonint_3354,HLA-A0101,0,2,102,de novo
CD19_l112_nonint_3354,HLA-A0201,2,0,102,de novo
CD19_l112_nonint_3354,HLA-A0202,2,3,99,de novo
CD19_l112_nonint_3354,HLA-A0203,0,2,102,de novo
CD19_l112_nonint_3354,HLA-A0205,0,2,102,de novo
CD19_l112_nonint_3354,HLA-A0206,2,3,99,de novo
CD19_l112_nonint_3354,HLA-A0207,1,1,102,de novo
CD19_l112_nonint_3354,HLA-A0211,2,3,99,de novo
CD19_l112_nonint_3354,HLA-A0212,1,4,99,de novo
CD19_l112_nonint_3354,HLA-A0216,1,5,98,de novo
CD19_l112_nonint_3354,HLA-A0217,2,2,100,de novo
CD19_l112_nonint_3354,HLA-A0219,2,2,100,de novo
CD19_l112_nonint_3354,HLA-A0250,3,4,97,de novo
CD19_l112_nonint_3354,HLA-A0301,1,0,103,de novo
CD19_l112_nonint_3354,HLA-A1101,0,2,102,de novo
CD19_l112_nonint_3354,HLA-A2301,0,0,104,de novo
CD19_l112_nonint_3354,HLA-A2402,0,1,103,de novo
CD19_l112_nonint_3354,HLA-A2403,0,3,101,de novo
CD19_l112_nonint_3354,HLA-A2501,2,6,96,de novo
CD19_l112_nonint_3354,HLA-A2601,2,6,96,de novo
CD19_l112_nonint_3354,HLA-A2602,3,7,94,de novo
CD19_l112_nonint_3354,HLA-A2603,3,6,95,de novo
CD19_l112_nonint_3354,HLA-A2902,0,2,102,de novo
CD19_l112_nonint_3354,HLA-A3001,2,4,98,de novo
CD19_l112_nonint_3354,HLA-A3002,0,3,101,de novo
CD19_l112_nonint_3354,HLA-A3101,0,1,103,de novo
CD19_l112_nonint_3354,HLA-A3201,1,2,101,de novo
CD19_l112_nonint_3354,HLA-A3207,1,7,96,de novo
CD19_l112_nonint_3354,HLA-A3215,1,3,100,de novo
CD19_l112_nonint_3354,HLA-A3301,0,1,103,de novo
CD19_l112_nonint_3354,HLA-A6601,1,9,94,de novo
CD19_l112_nonint_3354,HLA-A6801,0,1,103,de novo
CD19_l112_nonint_3354,HLA-A6802,3,1,100,de novo
CD19_l112_nonint_3354,HLA-A6823,1,7,96,de novo
CD19_l112_nonint_3354,HLA-A6901,3,7,94,de novo
CD19_l112_nonint_3354,HLA-A8001,1,4,99,de novo
CD19_l112_nonint_3354,HLA-B0702,0,2,102,de novo
CD19_l112_nonint_3354,HLA-B0801,2,1,101,de novo
CD19_l112_nonint_3354,HLA-B0802,2,5,97,de novo
CD19_l112_nonint_3354,HLA-B0803,2,5,97,de novo
CD19_l112_nonint_3354,HLA-B1402,1,2,101,de novo
CD19_l112_nonint_3354,HLA-B1501,1,2,101,de novo
CD19_l112_nonint_3354,HLA-B1502,2,4,98,de novo
CD19_l112_nonint_3354,HLA-B1503,0,5,99,de novo
CD19_l112_nonint_3354,HLA-B1509,0,6,98,de novo
CD19_l112_nonint_3354,HLA-B1517,1,2,101,de novo
CD19_l112_nonint_3354,HLA-B1801,0,2,102,de novo
CD19_l112_nonint_3354,HLA-B2705,0,0,104,de novo
CD19_l112_nonint_3354,HLA-B2720,0,2,102,de novo
CD19_l112_nonint_3354,HLA-B3501,1,4,99,de novo
CD19_l112_nonint_3354,HLA-B3503,1,2,101,de novo
CD19_l112_nonint_3354,HLA-B3801,0,0,104,de novo
CD19_l112_nonint_3354,HLA-B3901,0,6,98,de novo
CD19_l112_nonint_3354,HLA-B4001,0,1,103,de novo
CD19_l112_nonint_3354,HLA-B4002,0,2,102,de novo
CD19_l112_nonint_3354,HLA-B4013,0,3,101,de novo
CD19_l112_nonint_3354,HLA-B4201,1,3,100,de novo
CD19_l112_nonint_3354,HLA-B4402,0,3,101,de novo
CD19_l112_nonint_3354,HLA-B4403,0,0,104,de novo
CD19_l112_nonint_3354,HLA-B4501,0,2,102,de novo
CD19_l112_nonint_3354,HLA-B4601,2,5,97,de novo
CD19_l112_nonint_3354,HLA-B4801,0,3,101,de novo
CD19_l112_nonint_3354,HLA-B5101,3,0,101,de novo
CD19_l112_nonint_3354,HLA-B5301,1,2,101,de novo
CD19_l112_nonint_3354,HLA-B5401,0,2,102,de novo
CD19_l112_nonint_3354,HLA-B5701,1,1,102,de novo
CD19_l112_nonint_3354,HLA-B5801,1,1,102,de novo
CD19_l112_nonint_3354,HLA-B5802,0,4,100,de novo
CD19_l112_nonint_3354,HLA-B7301,0,0,104,de novo
CD19_l112_nonint_3354,HLA-B8301,1,3,100,de novo
CD19_l112_nonint_3354,HLA-C0303,1,5,98,de novo
CD19_l112_nonint_3354,HLA-C0401,1,6,97,de novo
CD19_l112_nonint_3354,HLA-C0501,3,1,100,de novo
CD19_l112_nonint_3354,HLA-C0602,1,4,99,de novo
CD19_l112_nonint_3354,HLA-C0701,1,4,99,de novo
CD19_l112_nonint_3354,HLA-C0702,0,5,99,de novo
CD19_l112_nonint_3354,HLA-C0802,3,2,99,de novo
CD19_l112_nonint_3354,HLA-C1203,2,6,96,de novo
CD19_l112_nonint_3354,HLA-C1402,0,6,98,de novo
CD19_l112_nonint_3354,HLA-C1502,0,4,100,de novo
CD19_l112_nonint_3732,HLA-A0101,0,2,102,de novo
CD19_l112_nonint_3732,HLA-A0201,3,1,100,de novo
CD19_l112_nonint_3732,HLA-A0202,3,1,100,de novo
CD19_l112_nonint_3732,HLA-A0203,0,1,103,de novo
CD19_l112_nonint_3732,HLA-A0205,1,4,99,de novo
CD19_l112_nonint_3732,HLA-A0206,2,3,99,de novo
CD19_l112_nonint_3732,HLA-A0207,1,3,100,de novo
CD19_l112_nonint_3732,HLA-A0211,6,3,95,de novo
CD19_l112_nonint_3732,HLA-A0212,3,3,98,de novo
CD19_l112_nonint_3732,HLA-A0216,4,4,96,de novo
CD19_l112_nonint_3732,HLA-A0217,1,3,100,de novo
CD19_l112_nonint_3732,HLA-A0219,4,5,95,de novo
CD19_l112_nonint_3732,HLA-A0250,3,8,93,de novo
CD19_l112_nonint_3732,HLA-A0301,0,4,100,de novo
CD19_l112_nonint_3732,HLA-A1101,0,3,101,de novo
CD19_l112_nonint_3732,HLA-A2301,0,1,103,de novo
CD19_l112_nonint_3732,HLA-A2402,0,1,103,de novo
CD19_l112_nonint_3732,HLA-A2403,0,3,101,de novo
CD19_l112_nonint_3732,HLA-A2501,3,5,96,de novo
CD19_l112_nonint_3732,HLA-A2601,2,9,93,de novo
CD19_l112_nonint_3732,HLA-A2602,6,6,92,de novo
CD19_l112_nonint_3732,HLA-A2603,1,8,95,de novo
CD19_l112_nonint_3732,HLA-A2902,2,2,100,de novo
CD19_l112_nonint_3732,HLA-A3001,5,2,97,de novo
CD19_l112_nonint_3732,HLA-A3002,1,2,101,de novo
CD19_l112_nonint_3732,HLA-A3101,0,1,103,de novo
CD19_l112_nonint_3732,HLA-A3201,1,1,102,de novo
CD19_l112_nonint_3732,HLA-A3207,3,3,98,de novo
CD19_l112_nonint_3732,HLA-A3215,1,5,98,de novo
CD19_l112_nonint_3732,HLA-A3301,0,2,102,de novo
CD19_l112_nonint_3732,HLA-A6601,1,9,94,de novo
CD19_l112_nonint_3732,HLA-A6801,1,2,101,de novo
CD19_l112_nonint_3732,HLA-A6802,1,2,101,de novo
CD19_l112_nonint_3732,HLA-A6823,3,4,97,de novo
CD19_l112_nonint_3732,HLA-A6901,2,11,91,de novo
CD19_l112_nonint_3732,HLA-A8001,1,5,98,de novo
CD19_l112_nonint_3732,HLA-B0702,1,1,102,de novo
CD19_l112_nonint_3732,HLA-B0801,1,1,102,de novo
CD19_l112_nonint_3732,HLA-B0802,2,8,94,de novo
CD19_l112_nonint_3732,HLA-B0803,2,7,95,de novo
CD19_l112_nonint_3732,HLA-B1402,0,5,99,de novo
CD19_l112_nonint_3732,HLA-B1501,0,4,100,de novo
CD19_l112_nonint_3732,HLA-B1502,2,6,96,de novo
CD19_l112_nonint_3732,HLA-B1503,1,5,98,de novo
CD19_l112_nonint_3732,HLA-B1509,0,4,100,de novo
CD19_l112_nonint_3732,HLA-B1517,2,3,99,de novo
CD19_l112_nonint_3732,HLA-B1801,0,2,102,de novo
CD19_l112_nonint_3732,HLA-B2705,0,0,104,de novo
CD19_l112_nonint_3732,HLA-B2720,0,1,103,de novo
CD19_l112_nonint_3732,HLA-B3501,0,5,99,de novo
CD19_l112_nonint_3732,HLA-B3503,0,3,101,de novo
CD19_l112_nonint_3732,HLA-B3801,0,0,104,de novo
CD19_l112_nonint_3732,HLA-B3901,0,3,101,de novo
CD19_l112_nonint_3732,HLA-B4001,0,2,102,de novo
CD19_l112_nonint_3732,HLA-B4002,0,2,102,de novo
CD19_l112_nonint_3732,HLA-B4013,0,4,100,de novo
CD19_l112_nonint_3732,HLA-B4201,0,4,100,de novo
CD19_l112_nonint_3732,HLA-B4402,0,2,102,de novo
CD19_l112_nonint_3732,HLA-B4403,0,1,103,de novo
CD19_l112_nonint_3732,HLA-B4501,0,3,101,de novo
CD19_l112_nonint_3732,HLA-B4601,0,7,97,de novo
CD19_l112_nonint_3732,HLA-B4801,0,3,101,de novo
CD19_l112_nonint_3732,HLA-B5101,1,2,101,de novo
CD19_l112_nonint_3732,HLA-B5301,1,1,102,de novo
CD19_l112_nonint_3732,HLA-B5401,0,1,103,de novo
CD19_l112_nonint_3732,HLA-B5701,2,0,102,de novo
CD19_l112_nonint_3732,HLA-B5801,1,1,102,de novo
CD19_l112_nonint_3732,HLA-B5802,0,2,102,de novo
CD19_l112_nonint_3732,HLA-B7301,2,3,99,de novo
CD19_l112_nonint_3732,HLA-B8301,1,4,99,de novo
CD19_l112_nonint_3732,HLA-C0303,0,7,97,de novo
CD19_l112_nonint_3732,HLA-C0401,0,8,96,de novo
CD19_l112_nonint_3732,HLA-C0501,4,1,99,de novo
CD19_l112_nonint_3732,HLA-C0602,1,5,98,de novo
CD19_l112_nonint_3732,HLA-C0701,1,6,97,de novo
CD19_l112_nonint_3732,HLA-C0702,0,6,98,de novo
CD19_l112_nonint_3732,HLA-C0802,3,3,98,de novo
CD19_l112_nonint_3732,HLA-C1203,2,5,97,de novo
CD19_l112_nonint_3732,HLA-C1402,2,5,97,de novo
CD19_l112_nonint_3732,HLA-C1502,1,5,98,de novo
CD19_l112_int_3043,HLA-A0101,0,4,100,de novo
CD19_l112_int_3043,HLA-A0201,1,3,100,de novo
CD19_l112_int_3043,HLA-A0202,3,2,99,de novo
CD19_l112_int_3043,HLA-A0203,0,2,102,de novo
CD19_l112_int_3043,HLA-A0205,1,1,102,de novo
CD19_l112_int_3043,HLA-A0206,1,10,93,de novo
CD19_l112_int_3043,HLA-A0207,1,2,101,de novo
CD19_l112_int_3043,HLA-A0211,2,10,92,de novo
CD19_l112_int_3043,HLA-A0212,3,3,98,de novo
CD19_l112_int_3043,HLA-A0216,3,7,94,de novo
CD19_l112_int_3043,HLA-A0217,1,3,100,de novo
CD19_l112_int_3043,HLA-A0219,2,4,98,de novo
CD19_l112_int_3043,HLA-A0250,2,7,95,de novo
CD19_l112_int_3043,HLA-A0301,0,0,104,de novo
CD19_l112_int_3043,HLA-A1101,0,0,104,de novo
CD19_l112_int_3043,HLA-A2301,0,2,102,de novo
CD19_l112_int_3043,HLA-A2402,1,1,102,de novo
CD19_l112_int_3043,HLA-A2403,2,2,100,de novo
CD19_l112_int_3043,HLA-A2501,0,7,97,de novo
CD19_l112_int_3043,HLA-A2601,1,4,99,de novo
CD19_l112_int_3043,HLA-A2602,1,6,97,de novo
CD19_l112_int_3043,HLA-A2603,4,3,97,de novo
CD19_l112_int_3043,HLA-A2902,1,1,102,de novo
CD19_l112_int_3043,HLA-A3001,1,3,100,de novo
CD19_l112_int_3043,HLA-A3002,0,4,100,de novo
CD19_l112_int_3043,HLA-A3101,0,0,104,de novo
CD19_l112_int_3043,HLA-A3201,1,3,100,de novo
CD19_l112_int_3043,HLA-A3207,2,7,95,de novo
CD19_l112_int_3043,HLA-A3215,0,5,99,de novo
CD19_l112_int_3043,HLA-A3301,0,2,102,de novo
